,image,binary_NOK,multi-label_double_winding,multi-label_gap,multi-label_crossing,CoilNumber
9758,Spule012_Image0159.jpg,0,0,0,0,12
9759,Spule012_Image0160.jpg,1,0,1,0,12
9760,Spule012_Image0161.jpg,1,0,1,0,12
9761,Spule012_Image0162.jpg,1,0,1,0,12
9762,Spule012_Image0163.jpg,0,0,0,0,12
9763,Spule012_Image0164.jpg,1,0,1,0,12
9764,Spule012_Image0165.jpg,1,0,1,0,12
9765,Spule012_Image0166.jpg,1,0,1,0,12
9766,Spule012_Image0167.jpg,0,0,0,0,12
9767,Spule012_Image0168.jpg,1,0,1,0,12
9768,Spule012_Image0169.jpg,1,0,1,0,12
9769,Spule012_Image0170.jpg,1,0,1,0,12
9770,Spule012_Image0171.jpg,0,0,0,0,12
9771,Spule012_Image0172.jpg,1,0,1,0,12
9772,Spule012_Image0173.jpg,1,0,1,0,12
9773,Spule012_Image0174.jpg,1,0,1,0,12
9774,Spule012_Image0175.jpg,0,0,0,0,12
9775,Spule012_Image0176.jpg,1,0,1,0,12
9776,Spule012_Image0177.jpg,1,0,1,0,12
9777,Spule012_Image0178.jpg,1,0,1,0,12
9778,Spule012_Image0179.jpg,0,0,0,0,12
9779,Spule012_Image0180.jpg,1,0,1,0,12
9780,Spule012_Image0181.jpg,1,0,1,0,12
9781,Spule012_Image0182.jpg,1,0,1,0,12
9782,Spule012_Image0183.jpg,0,0,0,0,12
9783,Spule012_Image0184.jpg,1,0,1,0,12
9784,Spule012_Image0185.jpg,1,0,1,0,12
9785,Spule012_Image0186.jpg,1,0,1,0,12
9786,Spule012_Image0187.jpg,0,0,0,0,12
9787,Spule012_Image0188.jpg,1,0,1,0,12
9788,Spule012_Image0189.jpg,1,0,1,0,12
9789,Spule012_Image0190.jpg,1,0,1,0,12
9790,Spule012_Image0191.jpg,0,0,0,0,12
9791,Spule012_Image0192.jpg,1,0,1,0,12
9792,Spule012_Image0193.jpg,1,0,1,0,12
9793,Spule012_Image0194.jpg,1,0,1,0,12
9794,Spule012_Image0195.jpg,0,0,0,0,12
9795,Spule012_Image0196.jpg,1,0,1,0,12
9796,Spule012_Image0197.jpg,1,0,1,0,12
9797,Spule012_Image0198.jpg,1,0,1,0,12
9798,Spule012_Image0199.jpg,0,0,0,0,12
9799,Spule012_Image0200.jpg,1,0,1,0,12
9800,Spule012_Image0201.jpg,1,0,1,1,12
9801,Spule012_Image0202.jpg,1,0,1,0,12
9802,Spule012_Image0203.jpg,0,0,0,0,12
9803,Spule012_Image0204.jpg,1,0,1,0,12
9804,Spule012_Image0205.jpg,1,0,1,1,12
9805,Spule012_Image0206.jpg,1,0,1,0,12
9806,Spule012_Image0207.jpg,0,0,0,0,12
9807,Spule012_Image0208.jpg,1,0,1,0,12
9808,Spule012_Image0209.jpg,1,0,1,1,12
9809,Spule012_Image0210.jpg,1,0,1,0,12
9810,Spule012_Image0211.jpg,0,0,0,0,12
9811,Spule012_Image0212.jpg,1,0,1,0,12
9812,Spule012_Image0213.jpg,1,0,1,1,12
9813,Spule012_Image0214.jpg,1,0,1,0,12
9814,Spule012_Image0215.jpg,0,0,0,0,12
9815,Spule012_Image0216.jpg,1,0,1,0,12
9816,Spule012_Image0217.jpg,1,0,1,1,12
9817,Spule012_Image0218.jpg,1,0,1,0,12
9818,Spule012_Image0219.jpg,0,0,0,0,12
9819,Spule012_Image0220.jpg,1,0,1,0,12
9820,Spule012_Image0221.jpg,1,0,1,1,12
9821,Spule012_Image0222.jpg,1,0,1,0,12
9822,Spule012_Image0223.jpg,0,0,0,0,12
9823,Spule012_Image0224.jpg,1,0,1,0,12
9824,Spule012_Image0225.jpg,1,0,1,1,12
9825,Spule012_Image0226.jpg,1,0,1,0,12
9826,Spule012_Image0227.jpg,0,0,0,0,12
9827,Spule012_Image0228.jpg,1,0,1,0,12
9828,Spule012_Image0229.jpg,1,0,1,1,12
9829,Spule012_Image0230.jpg,1,0,1,0,12
9830,Spule012_Image0231.jpg,0,0,0,0,12
9831,Spule012_Image0232.jpg,1,0,1,0,12
9832,Spule012_Image0233.jpg,1,0,1,1,12
9833,Spule012_Image0234.jpg,1,0,1,0,12
9834,Spule012_Image0235.jpg,0,0,0,0,12
9835,Spule012_Image0236.jpg,1,0,1,0,12
9836,Spule012_Image0237.jpg,1,0,1,1,12
9837,Spule012_Image0238.jpg,1,0,1,0,12
9838,Spule012_Image0239.jpg,0,0,0,0,12
9839,Spule012_Image0240.jpg,1,0,1,0,12
9840,Spule012_Image0241.jpg,1,0,1,1,12
9841,Spule012_Image0242.jpg,1,0,1,0,12
9842,Spule012_Image0243.jpg,0,0,0,0,12
9843,Spule012_Image0244.jpg,1,0,1,0,12
9844,Spule012_Image0245.jpg,1,0,1,1,12
9845,Spule012_Image0246.jpg,1,0,1,0,12
9846,Spule012_Image0247.jpg,0,0,0,0,12
9847,Spule012_Image0248.jpg,1,0,1,0,12
9848,Spule012_Image0249.jpg,1,0,1,1,12
9849,Spule012_Image0250.jpg,1,0,1,0,12
9850,Spule012_Image0251.jpg,0,0,0,0,12
9851,Spule012_Image0252.jpg,1,0,1,0,12
9852,Spule012_Image0253.jpg,1,0,1,1,12
9853,Spule012_Image0254.jpg,1,0,1,0,12
9854,Spule012_Image0255.jpg,0,0,0,0,12
9855,Spule012_Image0256.jpg,1,0,1,0,12
9856,Spule012_Image0257.jpg,1,0,1,1,12
9857,Spule012_Image0258.jpg,1,0,1,0,12
9858,Spule012_Image0259.jpg,0,0,0,0,12
9859,Spule012_Image0260.jpg,1,0,1,0,12
9860,Spule012_Image0261.jpg,1,0,1,1,12
9861,Spule012_Image0262.jpg,1,0,1,0,12
9862,Spule012_Image0263.jpg,0,0,0,0,12
9863,Spule012_Image0264.jpg,1,0,1,0,12
9864,Spule012_Image0265.jpg,1,0,1,1,12
9865,Spule012_Image0266.jpg,1,0,1,0,12
9866,Spule012_Image0267.jpg,0,0,0,0,12
9867,Spule012_Image0268.jpg,1,0,1,0,12
9868,Spule012_Image0269.jpg,1,0,1,1,12
9869,Spule012_Image0270.jpg,1,0,1,0,12
9870,Spule012_Image0271.jpg,0,0,0,0,12
9871,Spule012_Image0272.jpg,1,0,1,0,12
9872,Spule012_Image0273.jpg,1,0,1,1,12
9873,Spule012_Image0274.jpg,1,0,1,0,12
9874,Spule012_Image0275.jpg,0,0,0,0,12
9875,Spule012_Image0276.jpg,1,0,1,0,12
9876,Spule012_Image0277.jpg,1,0,1,1,12
9877,Spule012_Image0278.jpg,1,0,1,0,12
9878,Spule012_Image0279.jpg,0,0,0,0,12
9879,Spule012_Image0280.jpg,1,0,1,0,12
9880,Spule012_Image0281.jpg,1,0,1,1,12
9881,Spule012_Image0282.jpg,1,0,1,0,12
9882,Spule012_Image0283.jpg,0,0,0,0,12
9883,Spule012_Image0284.jpg,1,0,1,0,12
9884,Spule012_Image0285.jpg,1,0,1,1,12
9885,Spule012_Image0286.jpg,1,0,1,0,12
9886,Spule012_Image0287.jpg,0,0,0,0,12
9887,Spule012_Image0288.jpg,1,0,1,0,12
9888,Spule012_Image0289.jpg,1,0,1,1,12
9889,Spule012_Image0290.jpg,0,0,0,0,12
9890,Spule012_Image0291.jpg,0,0,0,0,12
9891,Spule012_Image0292.jpg,1,0,1,0,12
9892,Spule012_Image0293.jpg,1,0,1,1,12
9893,Spule012_Image0294.jpg,1,0,1,0,12
9894,Spule012_Image0295.jpg,0,0,0,0,12
9895,Spule012_Image0296.jpg,1,0,1,0,12
9896,Spule012_Image0297.jpg,1,0,1,1,12
9897,Spule012_Image0298.jpg,1,0,1,0,12
9898,Spule012_Image0299.jpg,0,0,0,0,12
9899,Spule012_Image0300.jpg,1,0,1,0,12
9900,Spule012_Image0301.jpg,1,0,1,1,12
9901,Spule012_Image0302.jpg,1,0,1,0,12
9902,Spule012_Image0303.jpg,0,0,0,0,12
9903,Spule012_Image0304.jpg,1,0,1,0,12
9904,Spule012_Image0305.jpg,1,0,1,1,12
9905,Spule012_Image0306.jpg,1,0,1,0,12
9906,Spule012_Image0307.jpg,0,0,0,0,12
9907,Spule012_Image0308.jpg,1,0,1,0,12
9908,Spule012_Image0309.jpg,1,0,1,1,12
9909,Spule012_Image0310.jpg,1,0,1,0,12
9910,Spule012_Image0311.jpg,0,0,0,0,12
9911,Spule012_Image0312.jpg,1,0,1,0,12
9912,Spule012_Image0313.jpg,1,0,1,1,12
9913,Spule012_Image0314.jpg,1,0,1,0,12
9914,Spule012_Image0315.jpg,0,0,0,0,12
9915,Spule012_Image0316.jpg,1,0,1,0,12
9916,Spule012_Image0317.jpg,1,0,1,1,12
9917,Spule012_Image0318.jpg,1,0,1,0,12
9918,Spule012_Image0319.jpg,0,0,0,0,12
9919,Spule012_Image0320.jpg,1,0,1,0,12
9920,Spule012_Image0321.jpg,1,0,1,1,12
9921,Spule012_Image0322.jpg,1,0,1,0,12
9922,Spule012_Image0323.jpg,0,0,0,0,12
9923,Spule012_Image0324.jpg,1,0,1,0,12
9924,Spule012_Image0325.jpg,1,0,1,1,12
9925,Spule012_Image0326.jpg,1,0,1,0,12
9926,Spule012_Image0327.jpg,0,0,0,0,12
9927,Spule012_Image0328.jpg,1,0,1,0,12
9928,Spule012_Image0329.jpg,1,0,1,1,12
9929,Spule012_Image0330.jpg,1,0,1,0,12
9930,Spule012_Image0331.jpg,0,0,0,0,12
9931,Spule012_Image0332.jpg,1,0,1,0,12
9932,Spule012_Image0333.jpg,1,0,1,1,12
9933,Spule012_Image0334.jpg,1,0,1,0,12
9934,Spule012_Image0335.jpg,0,0,0,0,12
9935,Spule012_Image0336.jpg,1,0,1,0,12
9936,Spule012_Image0337.jpg,1,0,1,1,12
9937,Spule012_Image0338.jpg,1,0,1,0,12
9938,Spule012_Image0339.jpg,0,0,0,0,12
9939,Spule012_Image0340.jpg,1,0,1,0,12
9940,Spule012_Image0341.jpg,1,0,1,1,12
9941,Spule012_Image0342.jpg,1,0,1,0,12
9942,Spule012_Image0343.jpg,0,0,0,0,12
9943,Spule012_Image0344.jpg,1,0,1,0,12
9944,Spule012_Image0345.jpg,1,0,1,1,12
9945,Spule012_Image0346.jpg,1,0,1,0,12
9946,Spule012_Image0347.jpg,0,0,0,0,12
9947,Spule012_Image0348.jpg,1,0,1,0,12
9948,Spule012_Image0349.jpg,1,0,1,1,12
9949,Spule012_Image0350.jpg,1,0,1,0,12
9950,Spule012_Image0351.jpg,0,0,0,0,12
9951,Spule012_Image0352.jpg,1,0,1,0,12
9952,Spule012_Image0353.jpg,1,0,1,1,12
9953,Spule012_Image0354.jpg,1,0,1,0,12
9954,Spule012_Image0355.jpg,0,0,0,0,12
9955,Spule012_Image0356.jpg,1,0,1,0,12
9956,Spule012_Image0357.jpg,1,0,1,1,12
9957,Spule012_Image0358.jpg,1,0,1,0,12
9958,Spule012_Image0359.jpg,0,0,0,0,12
9959,Spule012_Image0360.jpg,1,0,1,0,12
9960,Spule012_Image0361.jpg,1,0,1,1,12
9961,Spule012_Image0362.jpg,1,0,1,0,12
9962,Spule012_Image0363.jpg,0,0,0,0,12
9963,Spule012_Image0364.jpg,1,0,1,0,12
9964,Spule012_Image0365.jpg,1,0,1,1,12
9965,Spule012_Image0366.jpg,1,0,1,0,12
9966,Spule012_Image0367.jpg,0,0,0,0,12
9967,Spule012_Image0368.jpg,1,0,1,0,12
9968,Spule012_Image0369.jpg,1,0,1,1,12
9969,Spule012_Image0370.jpg,1,0,1,0,12
9970,Spule012_Image0371.jpg,0,0,0,0,12
9971,Spule012_Image0372.jpg,1,0,1,0,12
9972,Spule012_Image0373.jpg,1,0,1,1,12
9973,Spule012_Image0374.jpg,1,0,1,0,12
9974,Spule012_Image0375.jpg,0,0,0,0,12
9975,Spule012_Image0376.jpg,1,0,1,0,12
9976,Spule012_Image0377.jpg,1,0,1,1,12
9977,Spule012_Image0378.jpg,1,0,1,0,12
9978,Spule012_Image0379.jpg,0,0,0,0,12
9979,Spule012_Image0380.jpg,1,0,1,0,12
9980,Spule012_Image0381.jpg,1,0,1,1,12
9981,Spule012_Image0382.jpg,1,0,1,0,12
9982,Spule012_Image0383.jpg,0,0,0,0,12
9983,Spule012_Image0384.jpg,1,0,1,0,12
9984,Spule012_Image0385.jpg,1,0,1,1,12
9985,Spule012_Image0386.jpg,1,0,1,0,12
9986,Spule012_Image0387.jpg,0,0,0,0,12
9987,Spule012_Image0388.jpg,1,0,1,0,12
9988,Spule012_Image0389.jpg,1,0,1,1,12
9989,Spule012_Image0390.jpg,1,0,1,0,12
9990,Spule012_Image0391.jpg,0,0,0,0,12
9991,Spule012_Image0392.jpg,1,0,1,0,12
9992,Spule012_Image0393.jpg,1,0,1,1,12
9993,Spule012_Image0394.jpg,1,0,1,0,12
9994,Spule012_Image0395.jpg,0,0,0,0,12
9995,Spule012_Image0396.jpg,1,0,1,0,12
9996,Spule012_Image0397.jpg,1,0,1,1,12
9997,Spule012_Image0398.jpg,1,0,1,0,12
9998,Spule012_Image0399.jpg,0,0,0,0,12
9999,Spule012_Image0400.jpg,1,0,1,0,12
10000,Spule012_Image0401.jpg,1,0,1,1,12
10001,Spule012_Image0402.jpg,1,0,1,0,12
10002,Spule012_Image0403.jpg,0,0,0,0,12
10003,Spule012_Image0404.jpg,1,0,1,0,12
10004,Spule012_Image0405.jpg,1,0,1,1,12
10005,Spule012_Image0406.jpg,1,0,1,0,12
10006,Spule012_Image0407.jpg,0,0,0,0,12
10007,Spule012_Image0408.jpg,1,0,1,0,12
10008,Spule012_Image0409.jpg,1,0,1,1,12
10009,Spule012_Image0410.jpg,1,0,1,0,12
10010,Spule012_Image0411.jpg,0,0,0,0,12
10011,Spule012_Image0412.jpg,1,0,1,0,12
10012,Spule012_Image0413.jpg,1,0,1,1,12
10013,Spule012_Image0414.jpg,1,0,1,0,12
10014,Spule012_Image0415.jpg,0,0,0,0,12
10015,Spule012_Image0416.jpg,1,0,1,0,12
10016,Spule012_Image0417.jpg,1,0,1,1,12
10017,Spule012_Image0418.jpg,1,0,1,0,12
10018,Spule012_Image0419.jpg,0,0,0,0,12
10019,Spule012_Image0420.jpg,1,0,1,0,12
10020,Spule012_Image0421.jpg,1,0,1,1,12
10021,Spule012_Image0422.jpg,1,0,1,0,12
10022,Spule012_Image0423.jpg,0,0,0,0,12
10023,Spule012_Image0424.jpg,1,0,1,0,12
10024,Spule012_Image0425.jpg,1,0,1,1,12
10025,Spule012_Image0426.jpg,1,0,1,0,12
10026,Spule012_Image0427.jpg,0,0,0,0,12
10027,Spule012_Image0428.jpg,1,0,1,0,12
10028,Spule012_Image0429.jpg,1,0,1,1,12
10029,Spule012_Image0430.jpg,1,0,1,0,12
10030,Spule012_Image0431.jpg,0,0,0,0,12
10031,Spule012_Image0432.jpg,1,0,1,0,12
10032,Spule012_Image0433.jpg,1,0,1,1,12
10033,Spule012_Image0434.jpg,1,0,1,0,12
10034,Spule012_Image0435.jpg,0,0,0,0,12
10035,Spule012_Image0436.jpg,1,0,1,0,12
10036,Spule012_Image0437.jpg,1,0,1,1,12
10037,Spule012_Image0438.jpg,1,0,1,0,12
10038,Spule012_Image0439.jpg,0,0,0,0,12
10039,Spule012_Image0440.jpg,1,0,1,0,12
10040,Spule012_Image0441.jpg,1,0,1,1,12
10041,Spule012_Image0442.jpg,1,0,1,0,12
10042,Spule012_Image0443.jpg,0,0,0,0,12
10043,Spule012_Image0444.jpg,1,0,1,0,12
10044,Spule012_Image0445.jpg,1,0,1,1,12
10045,Spule012_Image0446.jpg,1,0,1,0,12
10046,Spule012_Image0447.jpg,0,0,0,0,12
10047,Spule012_Image0448.jpg,1,0,1,0,12
10048,Spule012_Image0449.jpg,1,0,1,1,12
10049,Spule012_Image0450.jpg,1,0,1,0,12
10050,Spule012_Image0451.jpg,0,0,0,0,12
10051,Spule012_Image0452.jpg,1,0,1,0,12
10052,Spule012_Image0453.jpg,1,0,1,1,12
10053,Spule012_Image0454.jpg,1,0,1,0,12
10054,Spule012_Image0455.jpg,0,0,0,0,12
10055,Spule012_Image0456.jpg,1,0,1,0,12
10056,Spule012_Image0457.jpg,1,0,1,1,12
10057,Spule012_Image0458.jpg,1,0,1,0,12
10058,Spule012_Image0459.jpg,0,0,0,0,12
10059,Spule012_Image0460.jpg,1,0,1,0,12
10060,Spule012_Image0461.jpg,1,0,1,1,12
10061,Spule012_Image0462.jpg,1,0,1,0,12
10062,Spule012_Image0463.jpg,0,0,0,0,12
10063,Spule012_Image0464.jpg,1,0,1,1,12
10064,Spule012_Image0465.jpg,1,0,1,1,12
10065,Spule012_Image0466.jpg,1,0,1,0,12
10066,Spule012_Image0467.jpg,0,0,0,0,12
10067,Spule012_Image0468.jpg,1,0,1,1,12
10068,Spule012_Image0469.jpg,1,0,1,1,12
10069,Spule012_Image0470.jpg,1,0,1,0,12
10070,Spule012_Image0471.jpg,0,0,0,0,12
10071,Spule012_Image0472.jpg,1,0,1,0,12
10072,Spule012_Image0473.jpg,1,0,1,1,12
10073,Spule012_Image0474.jpg,1,0,1,0,12
10074,Spule012_Image0475.jpg,0,0,0,0,12
10075,Spule012_Image0476.jpg,1,0,1,0,12
10076,Spule012_Image0477.jpg,1,0,1,1,12
10077,Spule012_Image0478.jpg,1,0,1,0,12
10078,Spule012_Image0479.jpg,0,0,0,0,12
10079,Spule012_Image0480.jpg,1,0,1,0,12
10080,Spule012_Image0481.jpg,1,0,1,1,12
10081,Spule012_Image0482.jpg,1,0,1,0,12
10082,Spule012_Image0483.jpg,0,0,0,0,12
10083,Spule012_Image0484.jpg,1,0,1,0,12
10084,Spule012_Image0485.jpg,1,0,1,1,12
10085,Spule012_Image0486.jpg,1,0,1,0,12
10086,Spule012_Image0487.jpg,0,0,0,0,12
10087,Spule012_Image0488.jpg,1,0,1,0,12
10088,Spule012_Image0489.jpg,1,0,1,1,12
10089,Spule012_Image0490.jpg,0,0,0,0,12
10090,Spule012_Image0491.jpg,0,0,0,0,12
10091,Spule012_Image0492.jpg,1,0,1,0,12
10092,Spule012_Image0493.jpg,1,0,1,1,12
10093,Spule012_Image0494.jpg,1,0,1,0,12
10094,Spule012_Image0495.jpg,0,0,0,0,12
10095,Spule012_Image0496.jpg,1,0,1,0,12
10096,Spule012_Image0497.jpg,1,0,1,1,12
10097,Spule012_Image0498.jpg,1,0,1,0,12
10098,Spule012_Image0499.jpg,0,0,0,0,12
10099,Spule012_Image0500.jpg,1,0,1,0,12
10100,Spule012_Image0501.jpg,1,0,1,1,12
10101,Spule012_Image0502.jpg,1,0,1,0,12
10102,Spule012_Image0503.jpg,0,0,0,0,12
10103,Spule012_Image0504.jpg,1,0,1,0,12
10104,Spule012_Image0505.jpg,1,0,1,1,12
10105,Spule012_Image0506.jpg,1,0,1,0,12
10106,Spule012_Image0507.jpg,0,0,0,0,12
10107,Spule012_Image0508.jpg,1,0,1,0,12
10108,Spule012_Image0509.jpg,1,0,1,1,12
10109,Spule012_Image0510.jpg,1,0,1,0,12
10110,Spule012_Image0511.jpg,0,0,0,0,12
10111,Spule012_Image0512.jpg,1,0,1,0,12
10112,Spule012_Image0513.jpg,1,0,1,1,12
10113,Spule012_Image0514.jpg,1,0,1,0,12
10114,Spule012_Image0515.jpg,0,0,0,0,12
10115,Spule012_Image0516.jpg,1,0,1,0,12
10116,Spule012_Image0517.jpg,1,0,1,1,12
10117,Spule012_Image0518.jpg,1,0,1,0,12
10118,Spule012_Image0519.jpg,0,0,0,0,12
10119,Spule012_Image0520.jpg,1,0,1,0,12
10120,Spule012_Image0521.jpg,1,0,1,1,12
10121,Spule012_Image0522.jpg,1,0,1,0,12
10122,Spule012_Image0523.jpg,0,0,0,0,12
10123,Spule012_Image0524.jpg,1,0,1,0,12
10124,Spule012_Image0525.jpg,1,0,1,1,12
10125,Spule012_Image0526.jpg,1,0,1,0,12
10126,Spule012_Image0527.jpg,0,0,0,0,12
10127,Spule012_Image0528.jpg,1,0,1,0,12
10128,Spule012_Image0529.jpg,1,0,1,1,12
10129,Spule012_Image0530.jpg,1,0,1,0,12
10130,Spule012_Image0531.jpg,0,0,0,0,12
10131,Spule012_Image0532.jpg,1,0,1,0,12
10132,Spule012_Image0533.jpg,1,0,1,1,12
10133,Spule012_Image0534.jpg,1,0,1,0,12
10134,Spule012_Image0535.jpg,0,0,0,0,12
10135,Spule012_Image0536.jpg,1,0,1,0,12
10136,Spule012_Image0537.jpg,1,0,1,1,12
10137,Spule012_Image0538.jpg,1,0,1,0,12
10138,Spule012_Image0539.jpg,0,0,0,0,12
10139,Spule012_Image0540.jpg,1,0,1,0,12
10140,Spule012_Image0541.jpg,1,0,1,1,12
10141,Spule012_Image0542.jpg,1,0,1,0,12
10142,Spule012_Image0543.jpg,0,0,0,0,12
10143,Spule012_Image0544.jpg,1,0,1,0,12
10144,Spule012_Image0545.jpg,1,0,1,1,12
10145,Spule012_Image0546.jpg,1,0,1,0,12
10146,Spule012_Image0547.jpg,0,0,0,0,12
10147,Spule012_Image0548.jpg,1,0,1,0,12
10148,Spule012_Image0549.jpg,1,0,1,1,12
10149,Spule012_Image0550.jpg,1,0,1,0,12
10150,Spule012_Image0551.jpg,0,0,0,0,12
10151,Spule012_Image0552.jpg,1,0,1,0,12
10152,Spule012_Image0553.jpg,1,0,1,1,12
10153,Spule012_Image0554.jpg,1,0,1,0,12
10154,Spule012_Image0555.jpg,0,0,0,0,12
10155,Spule012_Image0556.jpg,1,0,1,0,12
10156,Spule012_Image0557.jpg,1,0,1,1,12
10157,Spule012_Image0558.jpg,1,0,1,0,12
10158,Spule012_Image0559.jpg,0,0,0,0,12
10159,Spule012_Image0560.jpg,1,0,1,0,12
10160,Spule012_Image0561.jpg,1,0,1,1,12
10161,Spule012_Image0562.jpg,1,0,1,0,12
10162,Spule012_Image0563.jpg,0,0,0,0,12
10163,Spule012_Image0564.jpg,1,0,1,0,12
10164,Spule012_Image0565.jpg,1,0,1,1,12
10165,Spule012_Image0566.jpg,1,0,1,0,12
10166,Spule012_Image0567.jpg,0,0,0,0,12
10167,Spule012_Image0568.jpg,1,0,1,0,12
10168,Spule012_Image0569.jpg,1,0,1,1,12
10169,Spule012_Image0570.jpg,1,0,1,0,12
10170,Spule012_Image0571.jpg,0,0,0,0,12
10171,Spule012_Image0572.jpg,1,0,1,0,12
10172,Spule012_Image0573.jpg,1,0,1,1,12
10173,Spule012_Image0574.jpg,1,0,1,0,12
10174,Spule012_Image0575.jpg,0,0,0,0,12
10175,Spule012_Image0576.jpg,1,0,1,0,12
10176,Spule012_Image0577.jpg,1,0,1,1,12
10177,Spule012_Image0578.jpg,1,0,1,0,12
10178,Spule012_Image0579.jpg,0,0,0,0,12
10179,Spule012_Image0580.jpg,1,0,1,0,12
10180,Spule012_Image0581.jpg,1,0,1,0,12
10181,Spule012_Image0582.jpg,1,0,1,0,12
10182,Spule012_Image0583.jpg,0,0,0,0,12
10183,Spule012_Image0584.jpg,1,0,1,0,12
10184,Spule012_Image0585.jpg,1,0,1,1,12
10185,Spule012_Image0586.jpg,1,0,1,0,12
10186,Spule012_Image0587.jpg,0,0,0,0,12
10187,Spule012_Image0588.jpg,1,0,1,0,12
10188,Spule012_Image0589.jpg,1,0,1,1,12
10189,Spule012_Image0590.jpg,1,0,1,0,12
10190,Spule012_Image0591.jpg,0,0,0,0,12
10191,Spule012_Image0592.jpg,1,0,1,0,12
10192,Spule012_Image0593.jpg,1,0,1,1,12
10193,Spule012_Image0594.jpg,1,0,1,0,12
10194,Spule012_Image0595.jpg,0,0,0,0,12
10195,Spule012_Image0596.jpg,1,0,1,0,12
10196,Spule012_Image0597.jpg,1,0,1,1,12
10197,Spule012_Image0598.jpg,1,0,1,0,12
10198,Spule012_Image0599.jpg,0,0,0,0,12
10199,Spule012_Image0600.jpg,1,0,1,0,12
10200,Spule012_Image0601.jpg,1,0,1,1,12
10201,Spule012_Image0602.jpg,1,0,1,0,12
10202,Spule012_Image0603.jpg,0,0,0,0,12
10203,Spule012_Image0604.jpg,1,0,1,0,12
10204,Spule012_Image0605.jpg,1,0,1,1,12
10205,Spule012_Image0606.jpg,1,0,1,0,12
10206,Spule012_Image0607.jpg,0,0,0,0,12
10207,Spule012_Image0608.jpg,1,0,1,0,12
10208,Spule012_Image0609.jpg,1,0,1,1,12
10209,Spule012_Image0610.jpg,1,0,1,0,12
10210,Spule012_Image0611.jpg,0,0,0,0,12
10211,Spule012_Image0612.jpg,1,0,1,0,12
10212,Spule012_Image0613.jpg,1,0,1,1,12
10213,Spule012_Image0614.jpg,1,0,1,0,12
10214,Spule012_Image0615.jpg,0,0,0,0,12
10215,Spule012_Image0616.jpg,1,0,1,0,12
10216,Spule012_Image0617.jpg,1,0,1,1,12
10217,Spule012_Image0618.jpg,1,0,1,0,12
10218,Spule012_Image0619.jpg,0,0,0,0,12
10219,Spule012_Image0620.jpg,1,0,1,0,12
10220,Spule012_Image0621.jpg,1,0,1,1,12
10221,Spule012_Image0622.jpg,1,0,1,0,12
10222,Spule012_Image0623.jpg,0,0,0,0,12
10223,Spule012_Image0624.jpg,1,0,1,0,12
10224,Spule012_Image0625.jpg,1,0,1,1,12
10225,Spule012_Image0626.jpg,1,0,1,0,12
10226,Spule012_Image0627.jpg,0,0,0,0,12
10227,Spule012_Image0628.jpg,1,0,1,0,12
10228,Spule012_Image0629.jpg,1,0,1,1,12
10229,Spule012_Image0630.jpg,1,0,1,0,12
10230,Spule012_Image0631.jpg,0,0,0,0,12
10231,Spule012_Image0632.jpg,1,0,1,0,12
10232,Spule012_Image0633.jpg,1,0,1,1,12
10233,Spule012_Image0634.jpg,1,0,1,0,12
10234,Spule012_Image0635.jpg,0,0,0,0,12
10235,Spule012_Image0636.jpg,1,0,1,0,12
10236,Spule012_Image0637.jpg,1,0,1,1,12
10237,Spule012_Image0638.jpg,1,0,1,0,12
10238,Spule012_Image0639.jpg,0,0,0,0,12
10239,Spule012_Image0640.jpg,1,0,1,0,12
10240,Spule012_Image0641.jpg,1,0,1,1,12
10241,Spule012_Image0642.jpg,1,0,1,0,12
10242,Spule012_Image0643.jpg,0,0,0,0,12
10243,Spule012_Image0644.jpg,1,0,1,0,12
10244,Spule012_Image0645.jpg,1,0,1,1,12
10245,Spule012_Image0646.jpg,1,0,1,0,12
10246,Spule012_Image0647.jpg,0,0,0,0,12
10247,Spule012_Image0648.jpg,1,0,1,0,12
10248,Spule012_Image0649.jpg,1,0,1,1,12
10249,Spule012_Image0650.jpg,1,0,1,0,12
10250,Spule012_Image0651.jpg,0,0,0,0,12
10251,Spule012_Image0652.jpg,1,0,1,0,12
10252,Spule012_Image0653.jpg,1,0,1,1,12
10253,Spule012_Image0654.jpg,1,0,1,0,12
10254,Spule012_Image0655.jpg,0,0,0,0,12
10255,Spule012_Image0656.jpg,1,0,1,0,12
10256,Spule012_Image0657.jpg,1,0,1,1,12
10257,Spule012_Image0658.jpg,1,0,1,0,12
10258,Spule012_Image0659.jpg,0,0,0,0,12
10259,Spule012_Image0660.jpg,1,0,1,0,12
10260,Spule012_Image0661.jpg,1,0,1,1,12
10261,Spule012_Image0662.jpg,1,0,1,0,12
10262,Spule012_Image0663.jpg,0,0,0,0,12
10263,Spule012_Image0664.jpg,1,0,1,0,12
10264,Spule012_Image0665.jpg,1,0,1,1,12
10265,Spule012_Image0666.jpg,1,0,1,0,12
10266,Spule012_Image0667.jpg,0,0,0,0,12
10267,Spule012_Image0668.jpg,1,0,1,0,12
10268,Spule012_Image0669.jpg,1,0,1,1,12
10269,Spule012_Image0670.jpg,1,0,1,0,12
10270,Spule012_Image0671.jpg,0,0,0,0,12
10271,Spule012_Image0672.jpg,1,0,1,0,12
10272,Spule012_Image0673.jpg,1,0,1,1,12
10273,Spule012_Image0674.jpg,0,0,0,0,12
